,State,County,Water
2716,TX,Red River County,1.0721552781585972
2717,TX,Reeves County,1.1295840352468576
2718,TX,Refugio County,1.0205102961686767
2719,TX,Roberts County,1.8818342151675487
2720,TX,Robertson County,1.0937207122774133
2721,TX,Rockwall County,1.0441481612290848
2722,TX,Runnels County,1.13984058173682
2723,TX,Rusk County,1.0650618087182824
2724,TX,Sabine County,1.0115982370679657
2725,TX,San Augustine County,1.0159644949632018
2726,TX,San Jacinto County,1.0167594020245359
2727,TX,San Patricio County,1.0644786897930234
2728,TX,San Saba County,1.242895312120476
2729,TX,Schleicher County,1.967117988394584
2730,TX,Scurry County,1.3226847370119392
2731,TX,Shackelford County,1.4420866489832007
2732,TX,Shelby County,1.024982512241431
2733,TX,Sherman County,1.8576329331046313
2734,TX,Smith County,1.0342336790934923
2735,TX,Somervell County,1.1540594669542443
2736,TX,Starr County,1.144404332129964
2737,TX,Stephens County,1.0388063176685165
2738,TX,Sterling County,1.9389671361502347
2739,TX,Stonewall County,1.2028397565922921
2740,TX,Sutton County,1.6697923643670463
2741,TX,Swisher County,1.0867152271938954
2742,TX,Tarrant County,1.0252238617732374
2743,TX,Taylor County,1.2103934357248054
2744,TX,Terrell County,1.9606147934678195
2745,TX,Terry County,1.3223726627981947
2746,TX,Throckmorton County,1.254517688979384
2747,TX,Titus County,1.0485767026134265
2748,TX,Tom Green County,1.051090788330864
2749,TX,Travis County,1.031008713448479
2750,TX,Trinity County,1.0468625521345893
2751,TX,Tyler County,1.0824538258575198
2752,TX,Upshur County,1.0938790837401426
2753,TX,Upton County,1.8481764206955047
2754,TX,Uvalde County,1.130072840790843
2755,TX,Val Verde County,1.0112460638776428
2756,TX,Van Zandt County,1.0554231557944909
2757,TX,Victoria County,1.129399585921325
2758,TX,Walker County,1.0545940929191462
2759,TX,Waller County,1.1822489520685255
2760,TX,Ward County,1.8058017727639
2761,TX,Washington County,1.0532197977647686
2762,TX,Webb County,1.0661638216223368
2763,TX,Wharton County,1.1084716346675345
2764,TX,Wheeler County,1.5107252298263534
2765,TX,Wichita County,1.1578282828282829
2766,TX,Wilbarger County,1.124595066035385
2767,TX,Willacy County,1.0051357639192042
2768,TX,Williamson County,1.0585582947824559
2769,TX,Wilson County,1.1761804087385483
2770,TX,Winkler County,1.8620689655172415
2771,TX,Wise County,1.0521866193507985
2772,TX,Wood County,1.0194242647915777
2773,TX,Yoakum County,1.9871668311944721
2774,TX,Young County,1.057507619759618
2775,TX,Zapata County,1.0165008332920813
2776,TX,Zavala County,1.1876876876876876
2777,UT,Beaver County,1.3282994090610636
2778,UT,Box Elder County,1.001015585170019
2779,UT,Cache County,1.1093613298337708
2780,UT,Carbon County,1.1404889013767912
2781,UT,Daggett County,1.0404465296877528
2782,UT,Davis County,1.0029655726669098
2783,UT,Duchesne County,1.062578222778473
2784,UT,Emery County,1.0944108761329305
2785,UT,Garfield County,1.029364263691088
2786,UT,Grand County,1.0764759865402265
2787,UT,Iron County,1.185253797702853
2788,UT,Juab County,1.066185717122245
2789,UT,Kane County,1.0083883469084747
2790,UT,Millard County,1.0042921402328058
2791,UT,Morgan County,1.3685956505713233
2792,UT,Piute County,1.1132246376811594
2793,UT,Rich County,1.0170735871606624
2794,UT,Salt Lake County,1.0154631204577083
2795,UT,San Juan County,1.0087617078320907
2796,UT,Sanpete County,1.0747719455660236
2797,UT,Sevier County,1.1133401337413578
2798,UT,Summit County,1.0886917960088691
2799,UT,Tooele County,1.002898265098512
2800,UT,Uintah County,1.0440897667651339
2801,UT,Utah County,1.007059753755789
2802,UT,Wasatch County,1.0316866820875186
2803,UT,Washington County,1.2222716159146478
2804,UT,Wayne County,1.1459640928331631
2805,UT,Weber County,1.011823685206205
2806,VT,Addison County,1.023568230025925
2807,VT,Bennington County,1.2721829069134458
2808,VT,Caledonia County,1.1037021673752982
2809,VT,Chittenden County,1.0119448625146326
2810,VT,Essex County,1.0828431778643028
2811,VT,Franklin County,1.0168705187684521
2812,VT,Grand Isle County,1.0087824070821332
2813,VT,Lamoille County,1.1698658060132496
2814,VT,Orange County,1.177304964539007
2815,VT,Orleans County,1.03498460677302
2816,VT,Rutland County,1.0626370184779204
2817,VT,Washington County,1.1089443294476522
2818,VT,Windham County,1.0729235032450959
2819,VT,Windsor County,1.1179801793298725
2820,VA,Accomack County,1.0011604562914138
2821,VA,Albemarle County,1.1558117793705205
2822,VA,Alleghany County,1.2333177788147458
2823,VA,Amelia County,1.2351281448389373
2824,VA,Amherst County,1.169061707523246
2825,VA,Appomattox County,1.4470272686633885
2826,VA,Arlington County,1.9140767824497256
2827,VA,Augusta County,1.2064409578860447
2828,VA,Bath County,1.155714730613516
2829,VA,Bedford County,1.0579542161692264
2830,VA,Bland County,1.5005005005005005
2831,VA,Botetourt County,1.1752541184717842
2832,VA,Brunswick County,1.2360717658168083
2833,VA,Buchanan County,1.4807692307692308
2834,VA,Buckingham County,1.2040816326530612
2835,VA,Campbell County,1.2234137622877568
2836,VA,Caroline County,1.0965717044905843
2837,VA,Carroll County,1.2530364372469636
2838,VA,Charles City County,1.044593088071349
2839,VA,Charlotte County,1.3077870113881194
2840,VA,Chesterfield County,1.0685871056241427
2841,VA,Clarke County,1.314366551398931
2842,VA,Craig County,1.4807692307692308
2843,VA,Culpeper County,1.2324500232450024
2844,VA,Cumberland County,1.303951367781155
2845,VA,Dickenson County,1.242895312120476
2846,VA,Dinwiddie County,1.223463687150838
2847,VA,Essex County,1.0334694423990896
2848,VA,Fairfax County,1.061656082372526
2849,VA,Fauquier County,1.209863588667366
2850,VA,Floyd County,1.533049040511727
2851,VA,Fluvanna County,1.1945903872348707
2852,VA,Franklin County,1.0452324950244256
2853,VA,Frederick County,1.3327787021630617
2854,VA,Giles County,1.1784121320249776
2855,VA,Gloucester County,1.0140496796673035
2856,VA,Goochland County,1.1054852320675106
2857,VA,Grayson County,1.2091612633340305
2858,VA,Greene County,1.6027727546714887
2859,VA,Greensville County,1.3878975950349108
2860,VA,Halifax County,1.0782044263705326
2861,VA,Hanover County,1.1602820964898222
2862,VA,Henrico County,1.0820681165367254
2863,VA,Henry County,1.3290556103981572
2864,VA,Highland County,1.5892751915144372
2865,VA,Isle of Wight County,1.0207455967470904
2866,VA,James City County,1.0264655286489348
2867,VA,King and Queen County,1.08231807704972
2868,VA,King George County,1.1096491228070176
2869,VA,King William County,1.0787773751378604
2870,VA,Lancaster County,1.0100894938100955
2871,VA,Lee County,1.3459010722933242
2872,VA,Loudoun County,1.1519987840097279
2873,VA,Louisa County,1.0642219510628732
2874,VA,Lunenburg County,1.5906674542232722
2875,VA,Madison County,1.4564125969876769
2876,VA,Mathews County,1.0059868409236499
2877,VA,Mecklenburg County,1.0182611712715253
2878,VA,Middlesex County,1.012277923066534
2879,VA,Montgomery County,1.3084515731030228
2880,VA,Nelson County,1.2247696111485726
2881,VA,New Kent County,1.0678610206297503
2882,VA,Northampton County,1.0017106766752657
2883,VA,Northumberland County,1.0104899873071154
2884,VA,Nottoway County,1.376081233546446
2885,VA,Orange County,1.287108814240597
2886,VA,Page County,1.235017626321974
2887,VA,Patrick County,1.2660989888238425
2888,VA,Pittsylvania County,1.0979527867567833
2889,VA,Powhatan County,1.3219575016097875
2890,VA,Prince Edward County,1.2050440844781627
2891,VA,Prince George County,1.05658028742786
2892,VA,Prince William County,1.0765990042129452
2893,VA,Pulaski County,1.093187960115553
2894,VA,Rappahannock County,1.5564830272676682
2895,VA,Richmond County,1.0386667697780527
2896,VA,Roanoke County,1.5906674542232722
2897,VA,Rockbridge County,1.2265005662514157
2898,VA,Rockingham County,1.1888930865130336
2899,VA,Russell County,1.254323499491353
2900,VA,Scott County,1.2431906614785992
2901,VA,Shenandoah County,1.2259887005649717
2902,VA,Smyth County,1.423908435777872
2903,VA,Southampton County,1.2389486260454001
2904,VA,Spotsylvania County,1.0726797005596338
2905,VA,Stafford County,1.0842105263157895
2906,VA,Surry County,1.030904258606836
2907,VA,Sussex County,1.2771618625277161
2908,VA,Tazewell County,1.4705882352941178
2909,VA,Warren County,1.232396002788752
2910,VA,Washington County,1.1661405549094535
2911,VA,Westmoreland County,1.0406636304489265
2912,VA,Wise County,1.3291639236339696
2913,VA,Wythe County,1.2615746795710177
2914,VA,York County,1.00899401897738
2915,VA,Alexandria city,1.6968641114982579
2916,VA,Bristol city,1.8896797153024911
2917,VA,Buena Vista city,1.9208103130755063
2918,VA,Charlottesville city,1.9803921568627452
2919,VA,Chesapeake city,1.0744269127716581
2920,VA,Colonial Heights city,1.7739938080495357
2921,VA,Covington city,1.831946755407654
2922,VA,Danville city,1.5053057099545226
2923,VA,Emporia city,1.9398496240601504
2924,VA,Fairfax city,1.9661835748792271
2925,VA,Falls Church city,2.0
2926,VA,Franklin city,1.8748906386701663
2927,VA,Fredericksburg city,1.9354536950420953
2928,VA,Galax city,1.9615384615384615
2929,VA,Hampton city,1.011657049600746
2930,VA,Harrisonburg city,1.945179584120983
2931,VA,Hopewell city,1.6618133686300463
2932,VA,Lexington city,1.9746588693957114
2933,VA,Lynchburg city,1.6583278472679392
2934,VA,Manassas city,1.950570342205323
2935,VA,Manassas Park city,2.0
2936,VA,Martinsville city,1.950570342205323
2937,VA,Newport News city,1.0194020294522808
2938,VA,Norfolk city,1.022661862351848
2939,VA,Norton city,1.967117988394584
2940,VA,Petersburg city,1.8084074373484236
2941,VA,Poquoson city,1.0155986772321708
2942,VA,Portsmouth city,1.069531358642748
2943,VA,Radford city,1.749063670411985
2944,VA,Richmond city,1.273522975929978
2945,VA,Roanoke city,1.7457121551081283
2946,VA,Salem city,1.9074410163339381
2947,VA,Staunton city,1.9442870632672333
2948,VA,Suffolk city,1.032517152798101
2949,VA,Virginia Beach city,1.003940436363923
2950,VA,Waynesboro city,1.8635578583765113
2951,VA,Williamsburg city,1.8613264427217915
2952,VA,Winchester city,1.979431929480901
2953,WA,Adams County,1.1716443529007896
2954,WA,Asotin County,1.1867762420620096
2955,WA,Benton County,1.016421709499959
2956,WA,Chelan County,1.013472549680027
2957,WA,Clallam County,1.0010718079148728
2958,WA,Clark County,1.0354899386024061
2959,WA,Columbia County,1.170940170940171
2960,WA,Cowlitz County,1.037045269319108
2961,WA,Douglas County,1.0327578864611655
2962,WA,Ferry County,1.0181264501160092
2963,WA,Franklin County,1.0410458482124534
2964,WA,Garfield County,1.1183431952662721
2965,WA,Grant County,1.008853474988933
2966,WA,Grays Harbor County,1.00309304497906
2967,WA,Island County,1.0032260666182757
2968,WA,Jefferson County,1.0025966741797105
2969,WA,King County,1.005184866411917
2970,WA,Kitsap County,1.0058239422264932
2971,WA,Kittitas County,1.0272568687309203
2972,WA,Klickitat County,1.029592803030303
2973,WA,Lewis County,1.0289536163066768
2974,WA,Lincoln County,1.033197224712014
2975,WA,Mason County,1.0107928421870616
2976,WA,Okanogan County,1.0210353604409013
2977,WA,Pacific County,1.0033925560535073
2978,WA,Pend Oreille County,1.038099592334362
2979,WA,Pierce County,1.0072491083596717
2980,WA,San Juan County,1.0022327110023532
2981,WA,Skagit County,1.0053220930727638
2982,WA,Skamania County,1.0341075752924724
2983,WA,Snohomish County,1.0090762221133076
2984,WA,Spokane County,1.0564206725344165
2985,WA,Stevens County,1.0156401513966655
2986,WA,Thurston County,1.0189987650802699
2987,WA,Wahkiakum County,1.040356753702732
2988,WA,Walla Walla County,1.0334079444091806
2989,WA,Whatcom County,1.0025126638256814
2990,WA,Whitman County,1.050911312493636
2991,WA,Yakima County,1.0591891092039065
2992,WV,Barbour County,1.3582945180938732
2993,WV,Berkeley County,1.7092198581560285
2994,WV,Boone County,1.3755163349605708
2995,WV,Braxton County,1.1547748026621265
2996,WV,Brooke County,1.2290950744558993
2997,WV,Cabell County,1.1250468925847192
2998,WV,Calhoun County,1.411522633744856
2999,WV,Clay County,1.3475842891901286
3000,WV,Doddridge County,1.569476082004556
3001,WV,Fayette County,1.1287995878413188
3002,WV,Gilmer County,1.3881987577639752
3003,WV,Grant County,1.2555583950932787
3004,WV,Greenbrier County,1.1707650273224044
3005,WV,Hampshire County,1.1916810427448725
3006,WV,Hancock County,1.157257430413587
3007,WV,Hardy County,1.3155569580309245
3008,WV,Harrison County,1.6622516556291391
3009,WV,Jackson County,1.120875135984528
3010,WV,Jefferson County,1.33178500331785
3011,WV,Kanawha County,1.0972006220839814
3012,WV,Lewis County,1.267022696929239
3013,WV,Lincoln County,1.391696043869957
3014,WV,Logan County,1.3490401396160558
3015,WV,McDowell County,1.4096681687832855
3016,WV,Marion County,1.2649006622516556
3017,WV,Marshall County,1.1294833613880617
3018,WV,Mason County,1.066813656711432
3019,WV,Mercer County,1.3688675765400222
3020,WV,Mineral County,1.4249893752656182
3021,WV,Mingo County,1.5417118093174431
3022,WV,Monongalia County,1.1467997651203758
3023,WV,Monroe County,1.5296610169491527
3024,WV,Morgan County,1.6489292667099287
3025,WV,Nicholas County,1.1166725002916813
3026,WV,Ohio County,1.2383790226460072
3027,WV,Pendleton County,1.3226847370119392
3028,WV,Pleasants County,1.1836884643644379
3029,WV,Pocahontas County,1.3943217665615142
3030,WV,Preston County,1.2793296089385475
3031,WV,Putnam County,1.1747946163258172
3032,WV,Raleigh County,1.2003606491685033
3033,WV,Randolph County,1.7949125596184419
3034,WV,Ritchie County,1.369139904023625
3035,WV,Roane County,1.8650519031141868
3036,WV,Summers County,1.1227596366314756
3037,WV,Taylor County,1.255885363357216
3038,WV,Tucker County,1.3189792663476874
3039,WV,Tyler County,1.1850823616509347
3040,WV,Upshur County,1.8952551477170994
3041,WV,Wayne County,1.1403705783267828
3042,WV,Webster County,1.2659574468085106
3043,WV,Wetzel County,1.23441162681669
3044,WV,Wirt County,1.3072196620583718
3045,WV,Wood County,1.0869111767773336
3046,WV,Wyoming County,1.29708853238265
3047,WI,Adams County,1.0233285121074978
3048,WI,Ashland County,1.0008010631710407
3049,WI,Barron County,1.035693889206168
3050,WI,Bayfield County,1.0017704849535336
3051,WI,Brown County,1.0114961028211436
3052,WI,Buffalo County,1.025668668822835
3053,WI,Burnett County,1.016761368398116
3054,WI,Calumet County,1.0125248932252853
3055,WI,Chippewa County,1.029491565412292
3056,WI,Clark County,1.1002807862013637
3057,WI,Columbia County,1.031807627469067
3058,WI,Crawford County,1.0338409475465313
3059,WI,Dane County,1.023777254678175
3060,WI,Dodge County,1.0308356460067838
3061,WI,Door County,1.0005293041291545
3062,WI,Douglas County,1.0056646311758641
3063,WI,Dunn County,1.0678195998643607
3064,WI,Eau Claire County,1.120816721034191
3065,WI,Florence County,1.0969932104752667
3066,WI,Fond du Lac County,1.0211474612472773
3067,WI,Forest County,1.0300516889049165
3068,WI,Grant County,1.0266609789911485
3069,WI,Green County,1.663129973474801
3070,WI,Green Lake County,1.0314524753098069
3071,WI,Iowa County,1.1573564122738
3072,WI,Iron County,1.0061737541364153
3073,WI,Jackson County,1.0728013977868376
3074,WI,Jefferson County,1.0366407738531438
3075,WI,Juneau County,1.0255636791246996
3076,WI,Kenosha County,1.0020703505103414
3077,WI,Kewaunee County,1.0013461432323323
3078,WI,La Crosse County,1.034193879295606
3079,WI,Lafayette County,1.5050505050505052
3080,WI,Langlade County,1.0551146384479717
3081,WI,Lincoln County,1.034507746989199
3082,WI,Manitowoc County,1.0011040951995045
3083,WI,Marathon County,1.0309300671182458
3084,WI,Marinette County,1.006595044483575
3085,WI,Marquette County,1.1024800163968027
3086,WI,Menominee County,1.1197461381870435
3087,WI,Milwaukee County,1.0010538407225131
3088,WI,Monroe County,1.1222942399412987
3089,WI,Oconto County,1.0065513626834381
3090,WI,Oneida County,1.0080883899251014
3091,WI,Outagamie County,1.124223602484472
3092,WI,Ozaukee County,1.0011310477121167
3093,WI,Pepin County,1.0564588979223126
3094,WI,Pierce County,1.0522821142887018
3095,WI,Polk County,1.0230723086152
3096,WI,Portage County,1.0435085276714235
3097,WI,Price County,1.0399329127066528
3098,WI,Racine County,1.0021710387769236
3099,WI,Richland County,1.2410800385728062
3100,WI,Rock County,1.1112223334445557
3101,WI,Rusk County,1.0546358520461125
3102,WI,St. Croix County,1.070412617941135
3103,WI,Sauk County,1.0536078052964513
3104,WI,Sawyer County,1.0106461125719943
3105,WI,Shawano County,1.058139534883721
3106,WI,Sheboygan County,1.0013141226128963
3107,WI,Taylor County,1.0949577438040072
3108,WI,Trempealeau County,1.0997605746209098
3109,WI,Vernon County,1.0387221684414327
3110,WI,Vilas County,1.0062106786408551
3111,WI,Walworth County,1.0447807979938202
3112,WI,Washburn County,1.0174812950143346
3113,WI,Washington County,1.1661405549094535
3114,WI,Waukesha County,1.0314129547025193
3115,WI,Waupaca County,1.0541213400443794
3116,WI,Waushara County,1.0817929003762474
3117,WI,Winnebago County,1.0068925587935265
3118,WI,Wood County,1.0577067343759017
3119,WY,Albany County,1.028228652081863
3120,WY,Big Horn County,1.0438846710843903
3121,WY,Campbell County,1.2002803925495693
3122,WY,Carbon County,1.014834374211924
3123,WY,Converse County,1.0893894699204434
3124,WY,Crook County,1.0841538332071026
3125,WY,Fremont County,1.012062435164411
3126,WY,Goshen County,1.1284026707755521
3127,WY,Hot Springs County,1.3027550711474416
3128,WY,Johnson County,1.0466352655878375
3129,WY,Laramie County,1.3773584905660377
3130,WY,Lincoln County,1.049297510475721
3131,WY,Natrona County,1.027654102486104
3132,WY,Niobrara County,1.342583076396026
3133,WY,Park County,1.0379564260229257
3134,WY,Platte County,1.036159826432833
3135,WY,Sheridan County,1.2448579823702253
3136,WY,Sublette County,1.0199314358606395
3137,WY,Sweetwater County,1.0152821077082952
3138,WY,Teton County,1.004516344651293
3139,WY,Uinta County,1.136780194227876
3140,WY,Washakie County,1.1940993788819876
3141,WY,Weston County,1.341180484476288
3142,PR,Adjuntas Municipio,1.7112375533428166
3143,PR,Aguada Municipio,1.0637348629700447
3144,PR,Aguadilla Municipio,1.0249706594751167
3145,PR,Aguas Buenas Municipio,1.9891196834817015
3146,PR,Aibonito Municipio,1.972762645914397
3147,PR,Añasco Municipio,1.1506024096385543
3148,PR,Arecibo Municipio,1.0216230241961641
3149,PR,Arroyo Municipio,1.0462085855551961
3150,PR,Barceloneta Municipio,1.0756258035241624
3151,PR,Barranquitas Municipio,1.970873786407767
3152,PR,Bayamón Municipio,1.8445945945945947
3153,PR,Cabo Rojo Municipio,1.0092559168448432
3154,PR,Caguas Municipio,1.6830601092896176
3155,PR,Camuy Municipio,1.0602046959662854
3156,PR,Canóvanas Municipio,1.8764241893076248
3157,PR,Carolina Municipio,1.062625250501002
3158,PR,Cataño Municipio,1.3162555344718534
3159,PR,Cayey Municipio,1.9746588693957114
3160,PR,Ceiba Municipio,1.0076453183892844
3161,PR,Ciales Municipio,1.8496176720475785
3162,PR,Cidra Municipio,1.697350069735007
3163,PR,Coamo Municipio,1.9852216748768474
3164,PR,Comerío Municipio,1.8904719501335707
3165,PR,Corozal Municipio,1.9940357852882704
3166,PR,Culebra Municipio,1.0063209127397996
3167,PR,Dorado Municipio,1.03162355322244
3168,PR,Fajardo Municipio,1.0130845523774632
3169,PR,Florida Municipio,1.9871668311944721
3170,PR,Guánica Municipio,1.0230335137625244
3171,PR,Guayama Municipio,1.0233503012188858
3172,PR,Guayanilla Municipio,1.0435274658309392
3173,PR,Guaynabo Municipio,1.846740050804403
3174,PR,Gurabo Municipio,1.7017543859649122
3175,PR,Hatillo Municipio,1.0556204460759775
3176,PR,Hormigueros Municipio,2.0
3177,PR,Humacao Municipio,1.0361846866406137
3178,PR,Isabela Municipio,1.0266339956320247
3179,PR,Jayuya Municipio,1.9990009990009991
3180,PR,Juana Díaz Municipio,1.0209008255826104
3181,PR,Juncos Municipio,1.8873114463176575
3182,PR,Lajas Municipio,1.02371072910492
3183,PR,Lares Municipio,1.8424599831508002
3184,PR,Las Marías Municipio,1.8733624454148472
3185,PR,Las Piedras Municipio,1.9871668311944721
3186,PR,Loíza Municipio,1.0211577522004063
3187,PR,Luquillo Municipio,1.0460447555023482
3188,PR,Manatí Municipio,1.0376534377588673
3189,PR,Maricao Municipio,1.9950248756218907
3190,PR,Maunabo Municipio,1.0549420361518598
3191,PR,Mayagüez Municipio,1.0050655481936255
3192,PR,Moca Municipio,1.9784735812133072
3193,PR,Morovis Municipio,1.9487666034155597
3194,PR,Naguabo Municipio,1.0462984397425807
3195,PR,Naranjito Municipio,1.7423904974016333
3196,PR,Orocovis Municipio,1.8650519031141868
3197,PR,Patillas Municipio,1.0337837837837838
3198,PR,Peñuelas Municipio,1.0412422155318184
3199,PR,Ponce Municipio,1.0125299151724743
3200,PR,Quebradillas Municipio,1.078926598263615
3201,PR,Rincón Municipio,1.0243161094224924
3202,PR,Río Grande Municipio,1.0334336342360415
3203,PR,Sabana Grande Municipio,1.99009900990099
3204,PR,Salinas Municipio,1.02185649028479
3205,PR,San Germán Municipio,1.9891196834817015
3206,PR,San Juan Municipio,1.0332148669744579
3207,PR,San Lorenzo Municipio,1.9099181073703368
3208,PR,San Sebastián Municipio,1.556792873051225
3209,PR,Santa Isabel Municipio,1.0227728183640008
3210,PR,Toa Alta Municipio,1.6480881399870384
3211,PR,Toa Baja Municipio,1.051114291555919
3212,PR,Trujillo Alto Municipio,1.6191950464396285
3213,PR,Utuado Municipio,1.3941663381947182
3214,PR,Vega Alta Municipio,1.0928332714444857
3215,PR,Vega Baja Municipio,1.0428834855697071
3216,PR,Vieques Municipio,1.004668359725127
3217,PR,Villalba Municipio,1.4168403501458942
3218,PR,Yabucoa Municipio,1.0344494970373432
3219,PR,Yauco Municipio,1.6142506142506141
